"","CASE_ENQUIRY_ID","open_dt","TARGET_DT","closed_dt","OnTime","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source","street_path"
"1515",101002485080,"2018-05-22 13:27:08","","2018-05-22 14:17:46","ONTIME","Closed","Case Closed. Closed date : 2018-05-22 14:17:46.413 Case Resolved Recovered two syringes at this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0452e07505f17ddcd4015d/report.jpg","","45 Gerard St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"08","0803","45 Gerard St",2119,42.3309,-71.0723,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3309,-71.0723&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1516",101002485158,"2018-05-22 14:28:42","","2018-05-22 15:51:34","ONTIME","Closed","Case Closed. Closed date : 2018-05-22 15:51:34.713 Case Resolved Recovered one syringe from this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b04614c7505f17ddcd40282/report.jpg","","139 Worcester St  Roxbury  MA  02118",4,"1C",7,"D4","South End",6,"Ward 4","0404","139 Worcester St",2118,42.3411,-71.0796,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3411,-71.0796&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1517",101002485338,"2018-05-22 17:15:49","","2018-05-23 07:55:23","ONTIME","Closed","Case Closed. Closed date : 2018-05-23 07:55:23.19 Case Resolved Recovered one needle at location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0488777505f17ddcd406ad/report.jpg","","37 Concord Sq  Roxbury  MA  02118",4,"1C",7,"D4","South End",6,"Ward 4","0404","37 Concord Sq",2118,42.3418,-71.079,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3418,-71.079&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1518",101002486928,"2018-05-24 09:29:56","","2018-05-24 10:11:21","ONTIME","Closed","Case Closed. Closed date : 2018-05-24 10:11:21.35 Case Resolved Recovered 4  needles at locationSL jt ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b06be487505f17ddcd42fb7/report.jpg","","182 Endicott St  Boston  MA  02113",3,"1B",1,"A1","Downtown / Financial District",3,"Ward 3","0304","182 Endicott St",2113,42.366,-71.0578,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.366,-71.0578&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1519",101002486991,"2018-05-24 10:03:17","","2018-05-24 10:12:37","ONTIME","Closed","Case Closed. Closed date : 2018-05-24 10:12:37.143 Case Resolved Recovered 4 needles at location SL jt ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b06c6177505f17ddcd430af/30F62AA5-EEDD-4D68-B6F8-BE0EF4D5DE92.jpeg","","179 Endicott St  Boston  MA  02113",3,"1B",1,"A1","Downtown / Financial District",3,"Ward 3","0304","179 Endicott St",2113,42.3661,-71.0575,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3661,-71.0575&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1520",101002487622,"2018-05-24 17:58:05","","2018-05-25 07:35:45","ONTIME","Closed","Case Closed. Closed date : 2018-05-25 07:35:45.81 Case Resolved After thorough search of area was unable to locate needle at location ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0735637505f17ddcd43b8d/report.jpg","","74 Faneuil St  Brighton  MA  02135",11,"04",9,"D14","Brighton",15,"22","2212","74 Faneuil St",2135,42.3551,-71.1524,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3551,-71.1524&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1521",101002487726,"2018-05-24 20:35:29","","2018-05-25 09:31:48","ONTIME","Closed","Case Closed. Closed date : 2018-05-25 09:31:48.0 Case Resolved Recovered three syringes at this location.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b075a467505f17ddcd43f24/20180524_182250.jpg","","20 Faulkner St  Dorchester  MA  02122",7,"07",3,"C11","Dorchester",7,"Ward 16","1601","20 Faulkner St",2122,42.2994,-71.0613,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.2994,-71.0613&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1522",101002488129,"2018-05-25 10:49:46","","2018-05-25 12:55:42","ONTIME","Closed","Case Closed. Closed date : 2018-05-25 12:55:42.12 Case Resolved Recovered two syringes at this location ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0822807505f17ddcd448ef/report.jpg","","125 Fenway   Boston  MA  02215",4,"10A",8,"D4","Boston",14,"04","0407","125 Fenway ",2215,42.3415,-71.0925,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3415,-71.0925&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1523",101002488890,"2018-05-26 11:19:55","","2018-05-26 12:32:45","ONTIME","Closed","Case Closed. Closed date : 2018-05-26 12:32:45.237 Case Resolved After thorough search of area was unable to locate needle at location ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b097b147505f17ddcd45d13/report.jpg","","58 Union Ave  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 11","1107","58 Union Ave",2130,42.3082,-71.107,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3082,-71.107&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1524",101002488913,"2018-05-26 12:02:01","","2018-05-26 12:46:37","ONTIME","Closed","Case Closed. Closed date : 2018-05-26 12:46:37.16 Case Resolved Recovered 5 needles at location SL ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0984e87505f17ddcd45e17/photo_20180526_120050.jpg","","71 Reading St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 8","0803","71 Reading St",2119,42.3308,-71.074,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3308,-71.074&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1525",101002488920,"2018-05-26 12:09:52","","2018-05-28 12:03:19","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 12:03:19.433 Case Resolved After a through search of the area I was unable to recover the syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0986c57505f17ddcd45e71/report.jpg","","23 Concord Sq  Roxbury  MA  02118",4,"1C",7,"D4","South End",6,"Ward 4","0404","23 Concord Sq",2118,42.3415,-71.0787,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3415,-71.0787&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1526",101002488963,"2018-05-26 13:10:08","","2018-05-28 12:22:28","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 12:22:28.63 Case Resolved Recovered three syringes at this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0994e37505f17ddcd45fbb/report.jpg","","20 E Springfield St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","20 E Springfield St",2118,42.3365,-71.0755,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3365,-71.0755&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1527",101002489009,"2018-05-26 14:38:09","","2018-05-28 17:03:52","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 17:03:52.71 Case Resolved Recovered one syringe from this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b09a9887505f17ddcd46184/report.jpg","","520 Commercial St  Boston  MA  02113",3,"1B",1,"A1","Boston",3,"03","0302","520 Commercial St",2113,42.3679,-71.0552,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3679,-71.0552&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1528",101002489107,"2018-05-26 19:01:38","","2018-05-28 12:23:50","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 12:23:50.127 Case Resolved Not a sharps pick up call. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b09e7487505f17ddcd46485/report.jpg","","230 Shawmut Ave  Roxbury  MA  02118",4,"1C",2,"D4","Roxbury",4,"03","0307","230 Shawmut Ave",2118,42.3435,-71.0669,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3435,-71.0669&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1529",101002489226,"2018-05-27 08:06:59","","2018-05-28 12:58:59","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 12:58:59.937 Case Resolved After a through search of the area I was unable to recover the syringe at this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0a9f5b7505f17ddcd46a27/report.jpg","","870 Massachusetts Ave  Roxbury  MA  02118",6,"1C",7,"C6","South Boston / South Boston Waterfront",13,"Ward 8","0806","870 Massachusetts Ave",2118,42.3315,-71.0704,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3315,-71.0704&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1530",101002489327,"2018-05-27 12:00:33","","2018-05-28 12:29:25","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 12:29:25.213 Case Resolved Recovered two syringes at this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0ad61b7505f17ddcd46dae/report.jpg","","849 Harrison Ave  Roxbury  MA  02118",7,"10B",2,"D4","Roxbury",6,"Ward 8","0802","849 Harrison Ave",2118,42.3349,-71.0755,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3349,-71.0755&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1531",101002489522,"2018-05-27 22:38:54","","2018-05-28 12:20:34","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 12:20:34.06 Case Resolved Recovered one syringe from this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0b6bb47505f17ddcd4764d/report.jpg","","39 E Springfield St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","39 E Springfield St",2118,42.3359,-71.0753,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3359,-71.0753&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1532",101002489645,"2018-05-28 10:02:41","","2018-05-28 12:10:22","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 12:10:22.777 Case Resolved Recovered one syringe from this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0c0bf77505f17ddcd47b5a/report.jpg","","141 Malden St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0801","141 Malden St",2118,42.3396,-71.0674,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3396,-71.0674&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1533",101002489657,"2018-05-28 10:31:41","","2018-05-28 14:55:01","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 14:55:01.357 Case Resolved Recovered one syringe from this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0c12bf7505f17ddcd47bde/report.jpg","","738 Parker St  Mission Hill  MA  02120",9,"10A",8,"B2","Mission Hill",14,"Ward 10","1005","738 Parker St",2120,42.3305,-71.0975,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3305,-71.0975&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1534",101002489668,"2018-05-28 10:49:49","","2018-05-28 12:00:11","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 12:00:11.297 Case Resolved After a through search of the area I was unable to recover the syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0c17007505f17ddcd47c4c/report.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/5b0c174ed0522ba2ea6a03c9/closed_photo/Report.jpg","20 Concord Sq  Roxbury  MA  02118",4,"1C",7,"D4","South End",6,"Ward 4","0404","20 Concord Sq",2118,42.3411,-71.079,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3411,-71.079&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1535",101002489701,"2018-05-28 11:51:07","","2018-05-28 12:01:42","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 12:01:42.777 Case Resolved After a through search of the area I was unable to recover the syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0c255e7505f17ddcd47d84/F764CC50-9E86-4EAE-9A94-3B28B6F7E103.jpeg","https://cityworker.cityofboston.gov:8443/attachments/report/5b0c25afd0522ba2ea6a05eb/closed_photo/Report.jpg","21 Concord Sq  Roxbury  MA  02118",4,"1C",7,"D4","South End",6,"Ward 4","0404","21 Concord Sq",2118,42.3414,-71.0787,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3414,-71.0787&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1536",101002489747,"2018-05-28 13:22:27","","2018-05-28 15:34:49","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 15:34:49.52 Case Resolved After a through search of the area I was unable to recover the syringe at this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0c3aca7505f17ddcd47f08/report.jpg","","50 Thayer St  Roxbury  MA  02118",4,"1C",2,"D4","South End",4,"Ward 3","0307","50 Thayer St",2118,42.3421,-71.0637,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3421,-71.0637&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1537",101002489758,"2018-05-28 13:42:59","","2018-05-28 19:04:17","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 19:04:17.987 Case Resolved Recovered one syringe from this location.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0c3f977505f17ddcd47f5e/photo_20180528_134152.jpg","","143 W Eighth St  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 7","0705","143 W Eighth St",2127,42.3347,-71.0536,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3347,-71.0536&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1538",101002489886,"2018-05-28 17:18:33","","2018-05-28 17:53:33","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 17:53:33.94 Case Resolved Recovered one syringe from this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0c72217505f17ddcd4839e/IMG_5629.JPG","","11 Park Dr  Boston  MA  02215",4,"10A",8,"D4","Fenway / Kenmore / Audubon Circle / Longwood",14,"Ward 5","0502","11 Park Dr",2215,42.3448,-71.0951,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3448,-71.0951&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1539",101002489898,"2018-05-28 17:33:42","","2018-05-29 11:49:25","ONTIME","Closed","Case Closed. Closed date : 2018-05-29 11:49:25.01 Case Resolved After a through search of the area I was unable to recover the syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0c75ab7505f17ddcd483eb/photo_20180528_173252.jpg","","2 Monsignor Albert A. Jacobbe Rd  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"01","0103","2 Monsignor Albert A. Jacobbe Rd",2128,42.3686,-71.0407,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3686,-71.0407&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1540",101002489900,"2018-05-28 17:37:47","","2018-05-28 18:57:42","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 18:57:42.457 Case Resolved After a through search of the area I was unable to recover the syringe at this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0c769f7505f17ddcd48408/photo_20180528_173547.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/5b0c76f2d0522ba2ea6a10e1/closed_photo/Report.jpg","486-490 Dorchester Ave  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"07","0705","486-490 Dorchester Ave",2127,42.3321,-71.0568,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3321,-71.0568&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1541",101002489913,"2018-05-28 18:06:01","","2018-05-28 18:43:41","ONTIME","Closed","Case Closed. Closed date : 2018-05-28 18:43:41.94 Case Resolved We don't go in sewers to fetch out syringes. We have no way to access them. Not to mention is would be hazardous for us as well.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0c7d3d7505f17ddcd48460/report.jpg","","33 Worcester Sq  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","33 Worcester Sq",2118,42.3361,-71.0744,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3361,-71.0744&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1542",101002490008,"2018-05-28 20:55:05","","2018-05-29 10:24:32","ONTIME","Closed","Case Closed. Closed date : 2018-05-29 10:24:32.78 Case Resolved Recovered one syringe from this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0ca4e27505f17ddcd4882e/photo_20180528_205432.jpg","","421 Bowdoin St  Dorchester  MA  02122",7,"03",3,"C11","Dorchester",8,"Ward 15","1504","421 Bowdoin St",2122,42.3105,-71.062,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3105,-71.062&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1543",101002490206,"2018-05-29 08:26:41","","2018-05-29 09:37:01","ONTIME","Closed","Case Closed. Closed date : 2018-05-29 09:37:01.36 Case Resolved Recovered two syringes at this location  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0d46f67505f17ddcd48e7a/report.jpg","","658 Massachusetts Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","658 Massachusetts Ave",2118,42.3362,-71.0762,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3362,-71.0762&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1544",101002490391,"2018-05-29 09:56:36","","2018-05-29 12:37:56","ONTIME","Closed","Case Closed. Closed date : 2018-05-29 12:37:56.81 Case Resolved Recovered one syringe from this location. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0d5c087505f17ddcd49127/report.jpg","","1762-1786 Washington St  Roxbury  MA  02118",7,"10B",2,"D4","Roxbury",6,"Ward 8","0802","1762-1786 Washington St",2118,42.3362,-71.077,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3362,-71.077&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1545",101002490430,"2018-05-29 10:28:50","","2018-05-29 12:30:39","ONTIME","Closed","Case Closed. Closed date : 2018-05-29 12:30:39.08 Case Resolved Reported to this location  syringe is no longer there.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0d63967505f17ddcd491b4/report.jpg","","524 Harrison Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",4,"Ward 3","0307","524 Harrison Ave",2118,42.3416,-71.0665,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3416,-71.0665&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1546",101002491093,"2018-05-29 18:49:59","","2018-05-30 08:43:15","ONTIME","Closed","Case Closed. Closed date : 2018-05-30 08:43:15.647 Case Resolved Paraphernalia. Not a sharps pickup. S.w ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0dd9087505f17ddcd49f33/report.jpg","","19 Father Francis J Gilday St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","19 Father Francis J Gilday St",2118,42.338,-71.0731,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.338,-71.0731&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1547",101002491266,"2018-05-30 06:18:21","","2018-05-30 09:18:05","ONTIME","Closed","Case Closed. Closed date : 2018-05-30 09:18:05.913 Case Resolved Reported to location but the sharps was removed already. S.W ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0e7a617505f17ddcd4a58a/report.jpg","","10 Fayette St  Boston  MA  02116",4,"1C",2,"A1","Back Bay",6,"Ward 5","0501","10 Fayette St",2116,42.349,-71.067,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.349,-71.067&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1548",101002492516,"2018-05-31 08:18:14","","2018-05-31 09:23:48","ONTIME","Closed","Case Closed. Closed date : 2018-05-31 09:23:48.23 Case Resolved Recovered one needle at location SW ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b0fe7fc7505f17ddcd4c259/report.jpg","","10 Northampton St  Roxbury  MA  02119",7,"10B",7,"D4","Roxbury",13,"Ward 8","0803","10 Northampton St",2119,42.3331,-71.0752,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3331,-71.0752&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1549",101002492884,"2018-05-31 11:45:36","","2018-05-31 12:15:58","ONTIME","Closed","Case Closed. Closed date : 2018-05-31 12:15:58.32 Case Resolved After thorough search of area wasunable to locate needle at location. SW ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b1018977505f17ddcd4c872/report.jpg","https://cityworker.cityofboston.gov:8443/attachments/report/5b101918d0522ba2ea6adc8d/closed_photo/Report.jpg","103 W Springfield St  Roxbury  MA  02118",4,"1C",7,"D4","South End",6,"Ward 9","0902","103 W Springfield St",2118,42.3381,-71.0774,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3381,-71.0774&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1550",101002493114,"2018-05-31 14:23:05","","2018-05-31 14:34:57","ONTIME","Closed","Case Closed. Closed date : 2018-05-31 14:34:57.33 Case Resolved Recovered one needle at location S.W ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b103d7e7505f17ddcd4cd43/photo_20180531_142250.jpg","","6-14 Howard St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 8","0803","6-14 Howard St",2119,42.3283,-71.0747,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3283,-71.0747&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"1551",101002493239,"2018-05-31 16:17:22","","2018-05-31 17:20:16","ONTIME","Closed","Case Closed. Closed date : 2018-05-31 17:20:16.91 Case Resolved After looking extensively was not able to locate needles  DR. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://311.boston.gov/media/boston/report/photos/5b10584a7505f17ddcd4cfc2/report.jpg","","16 Humphreys St  Dorchester  MA  02125",7,"03",7,"B2","Dorchester",13,"Ward 7","0710","16 Humphreys St",2125,42.3202,-71.0656,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3202,-71.0656&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
